"ようふく",洋服,"Clothes",vocabulary
"たいへいよう",太平洋,"Pacific Ocean",vocabulary
"ようしょく",洋食,"Western Food",vocabulary
"ようしつ",洋室,"Western Style Room",vocabulary
"かみ",神,"God",vocabulary
"しんとう",神道,"Shinto",vocabulary
"じんじゃ",神社,"Shinto Shrine",vocabulary
"びょう",秒,"Second",vocabulary
"こうきゅう",高級,"High Class",vocabulary
"しょきゅう",初級,"Beginner Level",vocabulary
"ちゅうきゅう",中級,"Intermediate Level",vocabulary
"じょうきゅう",上級,"Advanced Level",vocabulary
"おう",追う,"To Follow",vocabulary
"たたかい",戦い,"Battle",vocabulary
"さくせん",作戦,"Tactics",vocabulary
"せんしゃ",戦車,"Tank",vocabulary
"せんじょう",戦場,"Battlefield",vocabulary
"きそう",競う,"To Compete",vocabulary
"よい",良い,"Good",vocabulary
"とくに",特に,"Especially",vocabulary
"ふべん",不便,"Inconvenient",vocabulary
"べんじょ",便所,"Toilet",vocabulary
"はたらく",働く,"To Work",vocabulary
"いけん",意見,"Opinion",vocabulary
"いみ",意味,"Meaning",vocabulary
"あじ",味,"Taste",vocabulary
"やすうり",安売り,"Sell Cheaply",vocabulary
"しかえし",仕返し,"Getting Even",vocabulary
"かえる",返る,"To Be Returned",vocabulary
"のりば",乗り場,"Bus Stop",vocabulary
"つかいかた",使い方,"How To Use",vocabulary
"しごと",仕事,"Job",vocabulary
"まけいぬ",負け犬,"Loser",vocabulary
"かち",勝ち,"Victory",vocabulary
"けっていする",決定する,"To Decide",vocabulary
"くるしむ",苦しむ,"To Suffer",vocabulary
"きづく",気付く,"To Realize",vocabulary
"みおくる",見送る,"To See Off",vocabulary
"ときどき",時々,"Sometimes",vocabulary
"うけつけ",受付,"Receptionist",vocabulary
"かいもの",買い物,"Shopping",vocabulary
"にがて",苦手,"Hard To Deal With",vocabulary
"つたわる",伝わる,"To Be Transmitted",vocabulary
"ふりょう",不良,"Bad",vocabulary
"きもちいい",気持ちいい,"Good Feeling",vocabulary
"ためす",試す,"To Attempt",vocabulary
"にゅうがくしけん",入学試験,"Entrance Exam",vocabulary
"いがい",意外,"Unexpected",vocabulary
"つき",〜付き,"Including",vocabulary
"みかた",味方,"Ally",vocabulary
"はつばいちゅう",発売中,"Now For Sale",vocabulary
"たべもの",食べ物,"Food",vocabulary
"なみ",波,"Wave",vocabulary
"ちょうどいい",丁度いい,"Just Right",vocabulary
"ほじする",保持する,"To Maintain",vocabulary
"かよう",通う,"To Commute",vocabulary
"おくじょう",屋上,"Rooftop",vocabulary
"したく",支度,"Preparation",vocabulary
"ようい",用意,"Preparation",vocabulary
"けんぶつ",見物,"Sightseeing",vocabulary
"あらかじめ",予め,"Beforehand",vocabulary
"ひらがな",平仮名,"Hiragana",vocabulary
"もじどおり",文字通り,"Literal",vocabulary
"しょほ",初歩,"Basics",vocabulary
"あらた",新た,"New",vocabulary
"せいよう",西洋,"The West",vocabulary
"べつ",別,"Different",vocabulary
"こころもち",心持ち,"Feeling",vocabulary
"むかしばなし",昔話,"Folk Tale",vocabulary
"みごと",見事,"Splendid",vocabulary
"せいぶつがく",生物学,"Biology",vocabulary
"でんき",伝記,"Biography",vocabulary
