せんたい	船体	Hull	vocabulary	せんたい, 船: せん: on, 体: たい: on	noun
ごうしつ	〜号室	Room Number	vocabulary	ごうしつ, 号: ごう: on, 室: しつ: on	suffix
おおぞら	大空	Heavens	vocabulary	おおぞら, 大: おお: kun, 空: ぞら: kun	noun
さんかくけい	三角形	Triangle	vocabulary	さんかくけい, 三: さん: on, 角: かく: on, 形: けい: on, &emsp;さんかっけい, 三: さん: on, 角: かっ: on, 形: けい: on	noun, の adjective
かつようけい	活用形	Conjugated Form	vocabulary	かつようけい, 活: かつ: on, 用: よう: on, 形: けい: on	noun
こごえ	小声	Low Voice	vocabulary	こごえ, 小: こ: kun, 声: ごえ: kun	noun, の adjective
へん	辺	Area	vocabulary	へん, 辺: へん: on	noun
いか	以下	Less Than	vocabulary	いか, 以: い: on, 下: か: on	noun
らいしゅう	来週	Next Week	vocabulary	らいしゅう, 来: らい: on, 週: しゅう: on	noun
ひかる	光る	To Shine	vocabulary	ひかる, 光: ひか: kun	intransitive verb, godan verb
ふだ	札	Tag	vocabulary	ふだ, 札: ふだ: kun	noun
いご	以後	After This	vocabulary	いご, 以: い: on, 後: ご: on	noun
いっきん	一斤	One Loaf of Bread	vocabulary	いっきん, 一: いっ: on, 斤: きん: on	noun
にきん	二斤	Two Loaves of Bread	vocabulary	にきん, 二: に: on, 斤: きん: on	noun
まわす	回す	To Turn	vocabulary	まわす, 回: まわ: kun	transitive verb, godan verb
かず	数	Number	vocabulary	かず, 数: かず: kun	noun
にんずう	人数	The Number Of People	vocabulary	にんずう, 人: にん: on, 数: ずう: on	noun
ばける	化ける	To Transform	vocabulary	ばける, 化: ば: kun	intransitive verb, ichidan verb
かもく	科目	Subject	vocabulary	かもく, 科: か: on, 目: もく: on	noun
ささえる	支える	To Support	vocabulary	ささえる, 支: ささ: kun	transitive verb, ichidan verb
きゅうめい	究明	Investigation	vocabulary	きゅうめい, 究: きゅう: on, 明: めい: on	noun, する verb
しゅっしょ	出所	Release From Prison	vocabulary	しゅっしょ, 出: しゅっ: on, 所: しょ: on, &emsp;でどころ, 出: で: kun, 所: どころ: kun	noun, する verb
まもなく	間もなく	Soon	vocabulary	まもなく, 間: ま: kun	adverb
ちかづく	近づく	To Get Close	vocabulary	ちかづく, 近: ちか: kun	intransitive verb, godan verb
まじる	交じる	To Be Mixed	vocabulary	まじる, 交: まじ: kun	intransitive verb, godan verb
まじわる	交わる	To Intersect	vocabulary	まじわる, 交: まじ: kun	intransitive verb, godan verb
み	身	Body	vocabulary	み, 身: み: kun	noun
すうねん	数年	Several Years	vocabulary	すうねん, 数: すう: on, 年: ねん: on	noun
じゅうにん	住人	Resident	vocabulary	じゅうにん, 住: じゅう: on, 人: にん: on	noun
たすける	助ける	To Help	vocabulary	たすける, 助: たす: kun	transitive verb, ichidan verb
たいりつ	対立	Confrontation	vocabulary	たいりつ, 対: たい: on, 立: りつ: on	noun, する verb, の adjective
けっしん	決心	Determination	vocabulary	けっしん, 決: けっ: on, 心: しん: on	noun, する verb
けんきゅう	研究	Research	vocabulary	けんきゅう, 研: けん: on, 究: きゅう: on	noun, する verb
たしょ	他所	Another Place	vocabulary	たしょ, 他: た: on, 所: しょ: on, &emsp;よそ: exception	noun
こうばん	交番	Police Box	vocabulary	こうばん, 交: こう: on, 番: ばん: on	proper noun
じかん	時間	Time	vocabulary	じかん, 時: じ: on, 間: かん: on	noun
かぞえる	数える	To Count	vocabulary	かぞえる, 数: かぞ: kun	transitive verb, ichidan verb
てんすう	点数	Points	vocabulary	てんすう, 点: てん: on, 数: すう: on	noun
なんべい	南米	South America	vocabulary	なんべい, 南: なん: on, 米: べい: on	noun
おもいだす	思い出す	To Remember	vocabulary	おもいだす, 思: おも: kun, 出: だ: kun	transitive verb, godan verb
まったく	全く	Completely	vocabulary	まったく, 全: まった: kun	adverb
ながさ	長さ	Length	vocabulary	ながさ, 長: なが: kun	noun
できあがる	出来上がる	To Be Finished	vocabulary	できあがる, 出: で: kun, 来: き: kun, 上: あ: kun	intransitive verb, godan verb
はしりまわる	走り回る	To Run Around	vocabulary	はしりまわる, 走: はし: kun, 回: まわ: kun	intransitive verb, godan verb
あてる	当てる	To Guess	vocabulary	あてる, 当: あ: kun	transitive verb, ichidan verb
ぜんかい	前回	Last Time	vocabulary	ぜんかい, 前: ぜん: on, 回: かい: on	noun
ちじょう	地上	Above Ground	vocabulary	ちじょう, 地: ち: on, 上: じょう: on	noun, の adjective
あたりまえ	当たり前	Natural	vocabulary	あたりまえ, 当: あ: kun, 前: まえ: kun	noun, な adjective, の adjective
つける	点ける	To Turn On	vocabulary	つける, 点: つ: kun	transitive verb, ichidan verb
きじ	生地	Material	vocabulary	きじ, 生: き: kun, 地: じ: on	noun
ばんぐみ	番組	Program	vocabulary	ばんぐみ, 番: ばん: on, 組: ぐみ: kun	noun
とうしゅ	投手	Pitcher	vocabulary	とうしゅ, 投: とう: on, 手: しゅ: on	noun, suffix
いけ	池	Pond	vocabulary	いけ, 池: いけ: kun	noun
うま	馬	Horse	vocabulary	うま, 馬: うま: kun	noun
ばりき	馬力	Horsepower	vocabulary	ばりき, 馬: ば: on, 力: りき: on	noun
してん	支店	Branch Office	vocabulary	してん, 支: し: on, 店: てん: on	noun
すむ	住む	To Live	vocabulary	すむ, 住: す: kun	intransitive verb, godan verb
じょりょく	助力	Assistance	vocabulary	じょりょく, 助: じょ: on, 力: りょく: on	noun, する verb
じょげん	助言	Advice	vocabulary	じょげん, 助: じょ: on, 言: げん: on	noun, する verb, の adjective
いだい	医大	Medical University	vocabulary	いだい, 医: い: on, 大: だい: on	noun
いがく	医学	Medical Science	vocabulary	いがく, 医: い: on, 学: がく: on	noun
いしゃ	医者	Doctor	vocabulary	いしゃ, 医: い: on, 者: しゃ: on	noun
くんしゅこく	君主国	Monarchy	vocabulary	くんしゅこく, 君: くん: on, 主: しゅ: on, 国: こく: on	noun
きみ	君	You	vocabulary	きみ, 君: きみ: kun	pronoun
くん	〜君	Boy Name Ender	vocabulary	くん, 君: くん: on	noun, suffix
たいする	対する	To Compare With	vocabulary	たいする, 対: たい: on	する verb
たいがい	対外	Foreign	vocabulary	たいがい, 対: たい: on, 外: がい: on	noun
はんたい	反対	Opposition	vocabulary	はんたい, 反: はん: on, 対: たい: on	noun, する verb, な adjective, の adjective
きょく	局	Bureau	vocabulary	きょく, 局: きょく: on	noun, suffix
しきょく	支局	Branch Office	vocabulary	しきょく, 支: し: on, 局: きょく: on	noun
やく	役	Role	vocabulary	やく, 役: やく: on	noun, suffix
やくにん	役人	Public Official	vocabulary	やくにん, 役: やく: on, 人: にん: on	noun
やくにたつ	役に立つ	To Be Useful	vocabulary	やくにたつ, 役: やく: on, 立: た: kun	godan verb
たいやく	大役	Important Task	vocabulary	たいやく, 大: たい: on, 役: やく: on	noun
けつ	決	Decision	vocabulary	けつ, 決: けつ: on	noun
きめる	決める	To Decide	vocabulary	きめる, 決: き: kun	transitive verb, ichidan verb
みけつ	未決	Pending	vocabulary	みけつ, 未: み: on, 決: けつ: on	noun, の adjective
じけつ	自決	Suicide	vocabulary	じけつ, 自: じ: on, 決: けつ: on	noun, する verb
なげる	投げる	To Throw	vocabulary	なげる, 投: な: kun	transitive verb, ichidan verb
しんしん	心身	Body And Mind	vocabulary	しんしん, 心: しん: on, 身: しん: on	noun, の adjective
しんたい	身体	The Body	vocabulary	しんたい, 身: しん: on, 体: たい: on, からだ, 身体: kun	noun, の adjective
ぜんしん	全身	Whole Body	vocabulary	ぜんしん, 全: ぜん: on, 身: しん: on	noun, の adjective
もり	森	Woods	vocabulary	もり, 森: もり: kun	noun
りょうしゃ	両者	Both People	vocabulary	りょうしゃ, 両: りょう: on, 者: しゃ: on	noun
さくしゃ	作者	Author	vocabulary	さくしゃ, 作: さく: on, 者: しゃ: on	noun
がくしゃ	学者	Scholar	vocabulary	がくしゃ, 学: がく: on, 者: しゃ: on	noun, の adjective
こうがくしゃ	工学者	Engineer	vocabulary	こうがくしゃ, 工: こう: on, 学: がく: on, 者: しゃ: on	noun
ばしょ	場所	Place	vocabulary	ばしょ, 場: ば: kun, 所: しょ: on	noun
にゅうじょう	入場	Entrance	vocabulary	にゅうじょう, 入: にゅう: on, 場: じょう: on	noun, する verb
こうじょう	工場	Factory	vocabulary	こうじょう, 工: こう: on, 場: じょう: on, &emsp;こうば, 工: こう: on, 場: ば: kun	noun
ところ	所	Place	vocabulary	ところ, 所: ところ: kun	noun, suffix
にゅうしょ	入所	Admission	vocabulary	にゅうしょ, 入: にゅう: on, 所: しょ: on	noun, する verb
めいしょ	名所	Famous Place	vocabulary	めいしょ, 名: めい: on, 所: しょ: on	noun
じゅうしょ	住所	Address	vocabulary	じゅうしょ, 住: じゅう: on, 所: しょ: on	noun
あさ	朝	Morning	vocabulary	あさ, 朝: あさ: kun	noun
あさごはん	朝ごはん	Breakfast	vocabulary	あさごはん, 朝: あさ: kun	noun
あさひ	朝日	Morning Sun	vocabulary	あさひ, 朝: あさ: kun, 日: ひ: kun	noun
ばんごう	番号	Number	vocabulary	ばんごう, 番: ばん: on, 号: ごう: on	noun
いちばん	一番	Number One	vocabulary	いちばん, 一: いち: on, 番: ばん: on	noun
にばん	二番	Number Two	vocabulary	にばん, 二: に: on, 番: ばん: on	noun
こたえ	答え	Answer	vocabulary	こたえ, 答: こた: kun	noun
こたえる	答える	To Answer	vocabulary	こたえる, 答: こた: kun	intransitive verb, ichidan verb
え	絵	Painting	vocabulary	え, 絵: え: on	noun
かう	買う	To Buy	vocabulary	かう, 買: か: kun	transitive verb, godan verb
みち	道	Road	vocabulary	みち, 道: みち: kun	noun
ほどう	歩道	Sidewalk	vocabulary	ほどう, 歩: ほ: on, 道: どう: on	noun
どう	〜道	Method Of	vocabulary	どう, 道: どう: on	noun, suffix
あいだ	間	Interval	vocabulary	あいだ, 間: あいだ: kun, &emsp;ま, 間: ま: kun	noun
かん	〜間	Amount Of Time	vocabulary	かん, 間: かん: on	noun, suffix
にんげん	人間	Human	vocabulary	にんげん, 人: にん: on, 間: げん: on	noun
くうかん	空間	Space	vocabulary	くうかん, 空: くう: on, 間: かん: on	noun
くも	雲	Cloud	vocabulary	くも, 雲: くも: kun	noun
すうじ	数字	Numeral	vocabulary	すうじ, 数: すう: on, 字: じ: on	noun
すうがく	数学	Mathematics	vocabulary	すうがく, 数: すう: on, 学: がく: on	noun
たのしい	楽しい	Fun	vocabulary	たのしい, 楽: たの: kun	い adjective
おんがく	音楽	Music	vocabulary	おんがく, 音: おん: on, 楽: がく: on	noun
らく	楽	Comfort	vocabulary	らく, 楽: らく: on	noun, な adjective
はなす	話す	To Speak	vocabulary	はなす, 話: はな: kun	transitive verb, godan verb
でんわ	電話	Telephone	vocabulary	でんわ, 電: でん: on, 話: わ: on	noun, する verb, の adjective
かいわ	会話	Conversation	vocabulary	かいわ, 会: かい: on, 話: わ: on	noun, する verb
でんしゃ	電車	Train	vocabulary	でんしゃ, 電: でん: on, 車: しゃ: on	noun
でんき	電気	Electricity	vocabulary	でんき, 電: でん: on, 気: き: on	noun
でんち	電池	Battery	vocabulary	でんち, 電: でん: on, 池: ち: on	noun
でんし	電子	Electron	vocabulary	でんし, 電: でん: on, 子: し: on	noun
でんりょく	電力	Electric Power	vocabulary	でんりょく, 電: でん: on, 力: りょく: on	noun
つぎつぎ	次々	One By One	vocabulary	つぎつぎ, 次: つぎ: kun	adverb
むこう	向こう	Over There	vocabulary	むこう, 向: む: kun	noun
まがる	曲がる	To Be Bent	vocabulary	まがる, 曲: ま: kun	intransitive verb, godan verb
ぜんべい	全米	All America	vocabulary	ぜんべい, 全: ぜん: on, 米: べい: on	noun
みなみぐち	南口	South Exit	vocabulary	みなみぐち, 南: みなみ: kun, 口: ぐ: on	noun
おもいで	思い出	A Memory	vocabulary	おもいで, 思: おも: kun, 出: で: kun	noun
みなおす	見直す	To Reevaluate	vocabulary	みなおす, 見: み: kun, 直: なお: kun	godan verb
このまえ	この前	The Other Day	vocabulary	このまえ, 前: まえ: kun	noun, の adjective
ひがしぐち	東口	East Exit	vocabulary	ひがしぐち, 東: ひがし: kun, 口: ぐ: on	noun
おしらせ	お知らせ	Notice	vocabulary	おしらせ, 知: し: kun	noun, する verb
なまえ	名前	Name	vocabulary	なまえ, 名: な: kun, 前: まえ: kun	noun
まげる	曲げる	To Bend	vocabulary	まげる, 曲: ま: kun	transitive verb, ichidan verb
わたしじしん	私自身	Personally	vocabulary	わたしじしん, 私: わたし: kun, 自: じ: on, 身: しん: on, &emsp;わたくしじしん, 私: わたくし: kun, 自: じ: on, 身: しん: on	pronoun
しりつだいがく	私立大学	Private College	vocabulary	しりつだいがく, 私: し: on, 立: りつ: on, 大: だい: on, 学: がく: on	noun
あした	明日	Tomorrow	vocabulary	あした, 明: あ: kun, 日: した: exception, &emsp;あす, 明: あ: kun, 日: す: exception, &emsp;みょうにち, 明: みょう: kun, 日: にち: on	noun
ほっかいどう	北海道	Hokkaido	vocabulary	ほっかいどう, 北: ほっ: on, 海: かい: on, 道: どう: on	proper noun
むける	向ける	To Turn Towards	vocabulary	むける, 向: む: kun	transitive verb, ichidan verb
おまえ	お前	You	vocabulary	おまえ, 前: まえ: kun	pronoun, の adjective
ちちゅうかい	地中海	Mediterranean Sea	vocabulary	ちちゅうかい, 地: ち: on, 中: ちゅう: on, 海: かい: on	noun
まいあさ	毎朝	Every Morning	vocabulary	まいあさ, 毎: まい: on, 朝: あさ: kun	noun
すいどう	水道	Water Supply	vocabulary	すいどう, 水: すい: on, 道: どう: on	noun
やくめ	役目	Duty	vocabulary	やくめ, 役: やく: on, 目: め: kun	noun
えもじ	絵文字	Emoji	vocabulary	えもじ, 絵: え: on, 文: も: on, 字: じ: on	noun
そうだん	相談	Consultation	vocabulary	そうだん, 相: そう: on, 談: だん: on	noun, する verb
たいじゅう	体重	Body Weight	vocabulary	たいじゅう, 体: たい: on, 重: じゅう: on	noun
きをつけて	気を付けて	Be Careful	vocabulary	きをつけて, 気: き: on, 付: つ: kun	expression
まける	負ける	To Lose	vocabulary	まける, 負: ま: kun	intransitive verb, ichidan verb
とおり	通り	Avenue	vocabulary	とおり, 通: とお: kun	noun
あらわす	表す	To Express	vocabulary	あらわす, 表: あらわ: kun	transitive verb, godan verb
しゅっぱつ	出発	Departure	vocabulary	しゅっぱつ, 出: しゅっ: on, 発: ぱつ: on	noun, する verb
おしえ	教え	Teaching	vocabulary	おしえ, 教: おし: kun	noun
おもて	表	Front	vocabulary	おもて, 表: おもて: kun	noun
ぶしゅ	部首	Radical	vocabulary	ぶしゅ, 部: ぶ: on, 首: しゅ: on	noun
じゅうみん	住民	Residents	vocabulary	じゅうみん, 住: じゅう: on, 民: みん: on	noun
だいじ	大事	Important	vocabulary	だいじ, 大: だい: on, 事: じ: on	noun, な adjective
へんじ	返事	Reply	vocabulary	へんじ, 返: へん: on, 事: じ: on	noun, する verb
はっけん	発見	Discovery	vocabulary	はっけん, 発: はっ: on, 見: けん: on	noun, する verb
あいて	相手	Partner	vocabulary	あいて, 相: あい: kun, 手: て: kun	noun
にじゅう	二重	Double	vocabulary	にじゅう, 二: に: on, 重: じゅう: on	noun, の adjective
つく	付く	To Be Attached	vocabulary	つく, 付: つ: kun	intransitive verb, godan verb
かえす	返す	To Return	vocabulary	かえす, 返: かえ: kun	transitive verb, godan verb
てんし	天使	Angel	vocabulary	てんし, 天: てん: on, 使: し: on	noun
ぶ	〜部	Department	vocabulary	ぶ, 部: ぶ: on	suffix
ぶしつ	部室	Clubroom	vocabulary	ぶしつ, 部: ぶ: on, 室: しつ: on	noun
はーとがた	ハート形	Heart Shaped	vocabulary	はーとがた, 形: がた: kun, &emsp;ハートがた, 形: がた: kun	noun
こと	事	Thing	vocabulary	こと, 事: こと: kun	noun
こうじ	工事	Construction	vocabulary	こうじ, 工: こう: on, 事: じ: on	noun, する verb
つかう	使う	To Use	vocabulary	つかう, 使: つか: kun	transitive verb, godan verb
どうぐ	道具	Tool	vocabulary	どうぐ, 道: どう: on, 具: ぐ: on	noun
よてい	予定	Plan	vocabulary	よてい, 予: よ: on, 定: てい: on	noun, する verb
もの	物	Thing	vocabulary	もの, 物: もの: kun	noun
めいぶつ	名物	Local Specialty	vocabulary	めいぶつ, 名: めい: on, 物: ぶつ: on	noun
にがい	苦い	Bitter Tasting	vocabulary	にがい, 苦: にが: kun	い adjective
へや	部屋	Room	vocabulary	へや, 部: へ: kun, 屋: や: kun	noun
ちゃや	茶屋	Tea Shop	vocabulary	ちゃや, 茶: ちゃ: on, 屋: や: kun	noun
かくど	角度	Angle	vocabulary	かくど, 角: かく: on, 度: ど: on	noun, の adjective
ど	〜度	Degrees	vocabulary	ど, 度: ど: on	noun, suffix
もつ	持つ	To Hold	vocabulary	もつ, 持: も: kun	godan verb
せかい	世界	The World	vocabulary	せかい, 世: せ: on, 界: かい: on	noun
はつばい	発売	For Sale	vocabulary	はつばい, 発: はつ: on, 売: ばい: on	noun, する verb
はつおん	発音	Pronunciation	vocabulary	はつおん, 発: はつ: on, 音: おん: on	noun, する verb, の adjective
うつくしい	美しい	Beautiful	vocabulary	うつくしい, 美: うつく: kun	い adjective
しょうぶ	勝負	Match	vocabulary	しょうぶ, 勝: しょう: on, 負: ぶ: on	noun, する verb
ひっしょう	必勝	Sure Victory	vocabulary	ひっしょう, 必: ひっ: on, 勝: しょう: on	noun
おくる	送る	To Send	vocabulary	おくる, 送: おく: kun	transitive verb, godan verb
じゅうよう	重要	Essential	vocabulary	じゅうよう, 重: じゅう: on, 要: よう: on	noun, な adjective
ひつよう	必要	Necessary	vocabulary	ひつよう, 必: ひつ: on, 要: よう: on	noun, な adjective
ようてん	要点	Main Point	vocabulary	ようてん, 要: よう: on, 点: てん: on	noun
かりに	仮に	Temporarily	vocabulary	かりに, 仮: か: on	adverb
みつける	見付ける	To Find	vocabulary	みつける, 見: み: kun, 付: つ: kun	transitive verb, ichidan verb
たもつ	保つ	To Preserve	vocabulary	たもつ, 保: たも: kun	transitive verb, godan verb
こころみる	試みる	To Try	vocabulary	こころみる, 試: こころ: kun	transitive verb, ichidan verb
たいけん	体験	Experience	vocabulary	たいけん, 体: たい: on, 験: けん: on	noun, する verb
じゅけん	受験	Taking An Exam	vocabulary	じゅけん, 受: じゅ: on, 験: けん: on	noun, する verb
じっけん	実験	Experiment	vocabulary	じっけん, 実: じっ: on, 験: けん: on	noun, する verb
ほんや	本屋	Bookstore	vocabulary	ほんや, 本: ほん: on, 屋: や: kun	noun
ぜんぶ	全部	All	vocabulary	ぜんぶ, 全: ぜん: on, 部: ぶ: on	adverb, noun
いる	要る	To Need	vocabulary	いる, 要: い: kun	intransitive verb, godan verb
たいだん	対談	Conversation	vocabulary	たいだん, 対: たい: on, 談: だん: on	noun, する verb
ふじゆう	不自由	Discomfort	vocabulary	ふじゆう, 不: ふ: on, 自: じ: on, 由: ゆう: on	noun, な adjective
ふきん	付近	Neighborhood	vocabulary	ふきん, 付: ふ: on, 近: きん: on	noun
かかす	欠かす	To Miss	vocabulary	かかす, 欠: か: kun	transitive verb, godan verb
なんど	何度	How Many Times	vocabulary	なんど, 何: なん: kun, 度: ど: on	noun
きじ	記事	Article	vocabulary	きじ, 記: き: on, 事: じ: on	noun
かじ	家事	Housework	vocabulary	かじ, 家: か: on, 事: じ: on	noun
しよう	使用	Use	vocabulary	しよう, 使: し: on, 用: よう: on	noun, する verb
うる	売る	To Sell	vocabulary	うる, 売: う: kun	transitive verb, godan verb
せんえんさつ	千円札	Thousand Yen Bill	vocabulary	せんえんさつ, 千: せん: on, 円: えん: on, 札: さつ: on	noun
ようじ	用事	Errand	vocabulary	ようじ, 用: よう: on, 事: じ: on	noun
しょくじ	食事	Meal	vocabulary	しょくじ, 食: しょく: on, 事: じ: on	noun
かぐ	家具	Furniture	vocabulary	かぐ, 家: か: on, 具: ぐ: on	noun
うける	受ける	To Receive	vocabulary	うける, 受: う: kun	transitive verb, ichidan verb
わふう	和風	Japanese Style	vocabulary	わふう, 和: わ: on, 風: ふう: on	noun
へいわ	平和	Peace	vocabulary	へいわ, 平: へい: on, 和: わ: on	noun, な adjective
わしょく	和食	Japanese Style Food	vocabulary	わしょく, 和: わ: on, 食: しょく: on	noun
わしつ	和室	Japanese Style Room	vocabulary	わしつ, 和: わ: on, 室: しつ: on	noun
わふく	和服	Japanese Style Clothes	vocabulary	わふく, 和: わ: on, 服: ふく: on	noun
けってい	決定	Decision	vocabulary	けってい, 決: けっ: on, 定: てい: on	noun, する verb
じつ	実	Truth	vocabulary	じつ, 実: じつ: on	noun, の adjective
じじつ	事実	Truth	vocabulary	じじつ, 事: じ: on, 実: じつ: on	noun
じつりょく	実力	True Strength	vocabulary	じつりょく, 実: じつ: on, 力: りょく: on	noun
ふく	服	Clothes	vocabulary	ふく, 服: ふく: on	noun
およぐ	泳ぐ	To Swim	vocabulary	およぐ, 泳: およ: kun	intransitive verb, godan verb
くるしい	苦しい	Painful	vocabulary	くるしい, 苦: く: on	い adjective
のる	乗る	To Ride	vocabulary	のる, 乗: の: kun	intransitive verb, godan verb
のせる	乗せる	To Give A Ride	vocabulary	のせる, 乗: の: kun	transitive verb, ichidan verb
おきゃくさん	お客さん	Guest	vocabulary	おきゃくさん, 客: きゃく: on	noun
きゃくしつ	客室	Guest Room	vocabulary	きゃくしつ, 客: きゃく: on, 室: しつ: on	noun
や	〜屋	Store	vocabulary	や, 屋: や: kun	suffix
にくや	肉屋	Butcher Shop	vocabulary	にくや, 肉: にく: on, 屋: や: kun	noun
さかなや	魚屋	Fish Shop	vocabulary	さかなや, 魚: さかな: kun, 屋: や: kun	noun
なごや	名古屋	Nagoya	vocabulary	なごや, 名: な: kun, 古: ご: on, 屋: や: kun	proper noun
こんど	今度	This Time	vocabulary	こんど, 今: こん: on, 度: ど: on	noun
ちょうど	丁度	Exactly	vocabulary	ちょうど, 丁: ちょう: on, 度: ど: on	adverb, noun, な adjective
まいど	毎度	Each Time	vocabulary	まいど, 毎: まい: on, 度: ど: on	noun
けん	〜県	Prefecture	vocabulary	けん, 県: けん: on	noun, suffix
びじん	美人	Beautiful Woman	vocabulary	びじん, 美: び: on, 人: じん: on	noun
かつ	勝つ	To Win	vocabulary	かつ, 勝: か: kun	intransitive verb, godan verb
しょうしゃ	勝者	Winner	vocabulary	しょうしゃ, 勝: しょう: on, 者: しゃ: on	noun
らくしょう	楽勝	Easy Victory	vocabulary	らくしょう, 楽: らく: on, 勝: しょう: on	noun, する verb, の adjective
おもい	重い	Heavy	vocabulary	おもい, 重: おも: kun	い adjective
かな	仮名	Kana	vocabulary	かな, 仮: か: on, 名: な: kun	noun
かてい	仮定	Assumption	vocabulary	かてい, 仮: か: on, 定: てい: on	noun, する verb
しょうがっこう	小学校	Elementary School	vocabulary	しょうがっこう, 小: しょう: on, 学: がっ: on, 校: こう: on	noun
あたらしい	新しい	New	vocabulary	あたらしい, 新: あたら: kun	い adjective
こうこうせい	高校生	High School Student	vocabulary	こうこうせい, 高: こう: on, 校: こう: on, 生: せい: on	noun
ちゅうがっこう	中学校	Middle School	vocabulary	ちゅうがっこう, 中: ちゅう: on, 学: がっ: on, 校: こう: on	noun
よわむし	弱虫	Weakling	vocabulary	よわむし, 弱: よわ: kun, 虫: むし: kun	noun, な adjective, の adjective
よわよわしい	弱々しい	Weak Looking	vocabulary	よわよわしい, 弱: よわ: kun	い adjective
たかさ	高さ	Height	vocabulary	たかさ, 高: たか: kun	noun
しろくろ	白黒	Black And White	vocabulary	しろくろ, 白: しろ: kun, 黒: くろ: kun	noun, の adjective
ほじ	保持	Retention	vocabulary	ほじ, 保: ほ: on, 持: じ: on	noun, する verb
せいほ	生保	Life Insurance	vocabulary	せいほ, 生: せい: on, 保: ほ: on	noun
ししょく	試食	Sample	vocabulary	ししょく, 試: し: on, 食: しょく: on	noun, する verb
しけん	試験	Examination	vocabulary	しけん, 試: し: on, 験: けん: on	noun, する verb
はっぴょう	発表	Announcement	vocabulary	はっぴょう, 発: はっ: on, 表: ぴょう: on	noun, する verb
しんねん	新年	New Year	vocabulary	しんねん, 新: しん: on, 年: ねん: on	noun
ぶぶん	部分	Portion	vocabulary	ぶぶん, 部: ぶ: on, 分: ぶん: on	noun
うれる	売れる	To Be Sold	vocabulary	うれる, 売: う: kun	intransitive verb, ichidan verb
およぎ	泳ぎ	Swimming	vocabulary	およぎ, 泳: およ: kun	noun
かじ	火事	Fire	vocabulary	かじ, 火: か: on, 事: じ: on	noun
とおす	通す	To Let Pass	vocabulary	とおす, 通: とお: kun	transitive verb, godan verb
せいぶつ	生物	Living Thing	vocabulary	せいぶつ, 生: せい: on, 物: ぶつ: on	noun
あつめる	集める	To Collect	vocabulary	あつめる, 集: あつ: kun	transitive verb, ichidan verb
さんすう	算数	Arithmetic	vocabulary	さんすう, 算: さん: on, 数: すう: on	noun, の adjective
てんそう	転送	Transfer	vocabulary	てんそう, 転: てん: on, 送: そう: on	noun, する verb
すすむ	進む	To Advance	vocabulary	すすむ, 進: すす: kun	intransitive verb, godan verb
うた	歌	Song	vocabulary	うた, 歌: うた: kun	noun
しゅご	主語	Subject	vocabulary	しゅご, 主: しゅ: on, 語: ご: on	noun, の adjective
ちょうし	調子	Condition	vocabulary	ちょうし, 調: ちょう: on, 子: し: on	noun
きまる	決まる	To Be Decided	vocabulary	きまる, 決: き: kun	intransitive verb, godan verb
きゅうじん	求人	Help Wanted	vocabulary	きゅうじん, 求: きゅう: on, 人: じん: on	noun, する verb
かいし	開始	Start	vocabulary	かいし, 開: かい: on, 始: し: on	noun, する verb
ちば	千葉	Chiba	vocabulary	ちば, 千: ち: kun, 葉: ば: kun	proper noun
やむ	病む	To Be Sick	vocabulary	やむ, 病: や: kun	godan verb
けさ	今朝	This Morning	vocabulary	けさ: exception	noun
ばんごうふだ	番号札	Numbered Tag	vocabulary	ばんごうふだ, 番: ばん: on, 号: ごう: on, 札: ふだ: kun	noun
しゅうりょう	終了	End	vocabulary	しゅうりょう, 終: しゅう: on, 了: りょう: on	noun, する verb
さいしゅう	最終	Last	vocabulary	さいしゅう, 最: さい: on, 終: しゅう: on	noun, の adjective
ならう	習う	To Learn	vocabulary	ならう, 習: なら: kun	transitive verb, godan verb
しんこう	進行	Advance	vocabulary	しんこう, 進: しん: on, 行: こう: on	noun, する verb
かるい	軽い	Lightweight	vocabulary	かるい, 軽: かる: kun	い adjective
はこぶ	運ぶ	To Carry	vocabulary	はこぶ, 運: はこ: kun	intransitive verb, transitive verb, godan verb
しゅうきん	集金	Collecting Money	vocabulary	しゅうきん, 集: しゅう: on, 金: きん: on	noun, する verb
せんろ	線路	Railroad Track	vocabulary	せんろ, 線: せん: on, 路: ろ: on	noun
ろじ	路地	Alley	vocabulary	ろじ, 路: ろ: on, 地: じ: on	noun
よむ	読む	To Read	vocabulary	よむ, 読: よ: kun	transitive verb, godan verb
よみかた	読み方	Reading	vocabulary	よみかた, 読: よ: kun, 方: かた: kun	noun
もっとも	最も	The Most	vocabulary	もっとも, 最: もっと: kun	adverb
さいご	最後	Last	vocabulary	さいご, 最: さい: on, 後: ご: on	noun, の adjective
がいらいご	外来語	Foreign Word	vocabulary	がいらいご, 外: がい: on, 来: らい: on, 語: ご: on	noun
であう	出会う	To Meet By Chance	vocabulary	であう, 出: で: kun, 会: あ: kun	intransitive verb, godan verb
は	葉	Leaf	vocabulary	は, 葉: は: kun	noun
くちょう	口調	Tone	vocabulary	くちょう, 口: く: on, 調: ちょう: on	noun
さっそく	早速	At Once	vocabulary	さっそく, 早: さっ: kun, 速: そく: on	adverb
くばる	配る	To Distribute	vocabulary	くばる, 配: くば: kun	transitive verb, godan verb
おわる	終わる	To End	vocabulary	おわる, 終: おわ: kun	intransitive verb, godan verb
